"time","country","country_code","perc_tot_welfare","net_income_pc","contrac_prev","cov_social_insur","cpia_gender_rating","fertility_rate","gdp_pc_ppp","income_share_low20","life_exp_birth","literacy_rate","mortality_rate","hiv_prev","school_enrol_pri_sec","school_enrol_tert"
1997,"South Asia","SAS",NA,630.989370809675,NA,NA,NA,3.76194246191808,2381.17562664813,NA,61.3439900073573,0.757269978523254,104.6,0.40743373410265,0.773699998855591,0.582819998264313
1997,"South Asia (IDA & IBRD)","TSA",NA,630.989370809675,NA,NA,NA,3.76194246191808,2381.17562664813,NA,61.3439900073573,0.757269978523254,104.613731897283,0.40743373410265,0.773699998855591,0.582819998264313
1997,"Sub-Saharan Africa","SSF",NA,NA,NA,NA,NA,5.85917415440484,2794.01447091496,NA,50.2153367096642,0.858370006084442,164.1,4.60433626613967,0.835039973258972,0.644349992275238
1997,"Sub-Saharan Africa (excluding high income)","SSA",NA,NA,NA,NA,NA,5.85971233224048,2791.86929391757,NA,50.2127223981478,0.85834002494812,164.126221645833,4.60433626613967,0.83500999212265,0.644339978694916
1997,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",NA,NA,NA,NA,NA,5.85917415440484,2794.01447091496,NA,50.2153367096642,0.858370006084442,164.118025908528,4.60433626613967,0.835039973258972,0.644349992275238
1997,"Upper middle income","UMC",NA,2448.07527440024,NA,NA,NA,1.95960381511409,6569.91299256039,NA,69.6204862232532,0.993629992008209,40.9,NA,0.962679982185364,0.922959983348846
1997,"World","WLD",NA,6154.61392135044,NA,NA,NA,2.77137413396533,10440.5293396369,NA,66.8217403477246,0.926699995994568,83.5,0.6,0.906539976596832,0.962740004062653
1998,"Argentina","ARG",NA,9064.61895011623,NA,NA,NA,2.662,19773.1763655293,3.4,73.474,NA,21.3,0.3,1.00899004936218,NA
1998,"Australia","AUS",NA,NA,NA,NA,NA,1.762,35990.3875945315,NA,78.6317073170732,NA,6.4,0.1,NA,NA
1998,"Brazil","BRA",NA,5494.40968972531,NA,NA,NA,2.409,11304.0969954989,2.4,69.189,NA,39.5,0.3,NA,1.18871998786926
1998,"China","CHN",NA,1320.00641835207,NA,NA,NA,1.522,3004.42734148093,NA,71.172,NA,41.4,NA,NA,NA
1998,"France","FRA",NA,27238.1299257646,NA,NA,NA,1.78,37409.3954906364,7.8,78.6048780487805,NA,5.6,0.2,0.990629971027374,1.19324994087219
1998,"Germany","DEU",NA,27482.6968055989,NA,NA,NA,1.36,41022.6146311397,9,77.4756097560976,NA,5.7,NA,0.976279973983765,NA
1998,"India","IND",NA,606.819589084689,NA,NA,NA,3.446,2359.89255113262,NA,61.792,NA,98.9,0.5,NA,NA
1998,"Indonesia","IDN",NA,185.080438478631,55.4,NA,NA,2.655,5474.59756974555,8.7,65.962,NA,57.4,0.1,NA,NA
1998,"Italy","ITA",NA,26470.1988365742,NA,NA,NA,1.22,40844.745605278,5.9,78.9756097560976,NA,6.2,0.2,0.992659986019135,1.24756002426147
1998,"Japan","JPN",NA,25355.3178143122,54.1,NA,NA,1.38,35588.6254542417,NA,80.5014634146342,NA,5,NA,1.01108002662659,0.84495997428894
1998,"Korea, Rep.","KOR",NA,12669.2304410946,NA,NA,NA,1.464,19184.2231138214,NA,75.0048780487805,NA,8.5,NA,1.01148998737335,0.58270001411438
1998,"Mexico","MEX",NA,7139.40616697135,NA,NA,NA,2.8,18571.7182405701,3.3,72.845,NA,31,0.2,0.972459971904755,0.879040002822876
1998,"Netherlands","NLD",NA,31386.5131647182,75,NA,NA,1.63,43933.5681069516,NA,77.8829268292683,NA,6.4,0.1,0.970920026302338,0.976480007171631
1998,"Russian Federation","RUS",NA,2588.84521484375,NA,NA,NA,1.232,12358.1533203125,6.2,67.029756097561,NA,20.8,NA,NA,NA
1998,"Saudi Arabia","SAU",NA,NA,NA,NA,NA,4.419,41837.1697057041,NA,71.879,NA,24.9,NA,NA,1.34605002403259
1998,"Spain","ESP",NA,18815.6924145007,NA,NA,NA,1.13,31875.6366671907,6.6,78.6658536585366,NA,5.8,0.4,1.03576004505157,1.15713000297546
1998,"Switzerland","CHE",NA,59162.8079183502,NA,NA,NA,1.47,56590.1173760702,NA,79.3243902439025,NA,5.8,0.2,0.956250011920929,0.70414000749588
1998,"Turkiye","TUR",NA,NA,63.9,NA,NA,2.67,15158.999506441,NA,71.039,NA,43.7,NA,NA,0.677559971809387
1998,"United Kingdom","GBR",NA,30722.3452239827,83,NA,NA,1.71,36192.4795088081,6.9,77.190243902439,NA,6.8,NA,1.0025600194931,1.1143399477005
1998,"United States","USA",NA,39174.1643571578,NA,NA,NA,1.999,47050.9950828359,5.4,76.5804878048781,NA,8.8,NA,1.03120994567871,1.24037003517151
1998,"Afghanistan","AFG",NA,NA,NA,NA,NA,7.642,NA,NA,52.943,NA,137.3,0.1,NA,NA
1998,"Albania","ALB",NA,1396.16650237454,NA,NA,NA,2.397,4819.05823282872,NA,74.99,NA,29.9,0.1,NA,1.16990995407104
1998,"Algeria","DZA",NA,1686.70985317872,NA,NA,NA,2.712,8435.03565835831,NA,69.451,NA,44.7,0.1,NA,NA
1998,"Andorra","AND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA
1998,"Angola","AGO",NA,NA,NA,NA,NA,6.732,4790.4186097768,NA,45.057,NA,214.6,0.9,0.819149971008301,0.686450004577637
1998,"Antigua and Barbuda","ATG",NA,NA,NA,NA,NA,2.017,19413.4619485056,NA,74.041,NA,16,NA,NA,NA
1998,"Armenia","ARM",NA,1086.7819673032,NA,NA,NA,1.791,3505.36840234803,NA,70.514,NA,33.8,NA,NA,NA
1998,"Aruba","ABW",NA,NA,NA,NA,NA,1.957,37810.0348233165,NA,73.491,NA,NA,NA,NA,NA
1998,"Austria","AUT",NA,31148.8228551538,NA,NA,NA,1.37,43597.8900710725,8.2,77.6707317073171,NA,5.8,NA,0.961279988288879,0.998619973659515
1998,"Azerbaijan","AZE",NA,NA,NA,NA,NA,2,3408.4753810397,NA,63.561,NA,84.6,0.1,NA,NA
1998,"Bahamas, The","BHS",NA,30726.7087177964,NA,NA,NA,2.335,34142.5221987009,NA,71.456,NA,16.6,2.3,NA,NA
1998,"Bahrain","BHR",NA,NA,NA,NA,NA,2.889,44458.4383668438,NA,74.641,NA,14,0.1,1.0246399641037,NA
1998,"Bangladesh","BGD",NA,598.659459712168,NA,NA,NA,3.393,2137.15003885528,NA,63.917,NA,96.9,0.1,NA,NA
1998,"Barbados","BRB",NA,NA,NA,NA,NA,1.75,14853.104840018,NA,73.728,NA,14.8,0.6,NA,NA
1998,"Belarus","BLR",NA,1305.74371103216,NA,NA,NA,1.3,7293.90777852025,7.9,68.4073170731707,NA,14.5,0.1,1.00998997688293,1.20556998252869
1998,"Belgium","BEL",NA,30092.661897215,NA,NA,NA,1.6,40252.4689057051,NA,77.4731707317073,NA,6.3,NA,NA,NA
1998,"Belize","BLZ",NA,4894.5128481059,NA,NA,NA,3.785,7533.8460756969,3.3,68.599,NA,25.4,0.7,NA,NA
1998,"Benin","BEN",NA,611.275997508684,NA,NA,NA,6.097,2317.48115327396,NA,56.218,NA,143.3,1.4,NA,NA
1998,"Bermuda","BMU",NA,NA,NA,NA,NA,1.799,74677.0924239116,NA,79.949,NA,NA,NA,NA,NA
1998,"Bhutan","BTN",NA,750.703578264074,NA,NA,NA,3.853,4082.46835840825,NA,61.549,NA,85.9,0.1,0.820999979972839,NA
1998,"Bolivia","BOL",NA,1818.7668148634,48.3,NA,NA,4.149,5343.95741229026,NA,61.332,NA,84.6,0.3,0.965279996395111,NA
1998,"Bosnia and Herzegovina","BIH",NA,NA,NA,NA,NA,1.554,5609.345691613,NA,73.901,NA,10.9,NA,NA,NA
1998,"Botswana","BWA",NA,2924.80235164246,NA,NA,NA,3.396,10689.0825571862,NA,52.523,NA,71.8,24.6,1.01955997943878,0.833959996700287
1998,"British Virgin Islands","VGB",NA,NA,NA,NA,NA,1.501,NA,NA,74.906,NA,16.1,NA,NA,NA
1998,"Brunei Darussalam","BRN",NA,15047.235260274,NA,NA,NA,2.489,67770.1724900991,NA,73.619,NA,11.1,NA,0.985050022602081,1.49697995185852
1998,"Bulgaria","BGR",NA,2908.93694644234,63.4,NA,NA,1.11,10849.6089850926,NA,71.0609756097561,NA,19,0.1,0.981289982795715,1.37723004817963
1998,"Burkina Faso","BFA",NA,370.908182482691,NA,NA,NA,6.661,1228.1228689112,5.1,49.991,NA,186,2.4,NA,NA
1998,"Burundi","BDI",NA,155.908365057843,NA,NA,NA,6.958,891.699843688771,5.1,46.552,NA,163.9,4.2,NA,0.407909989356995
1998,"Cabo Verde","CPV",NA,NA,52.9,NA,NA,3.876,3485.2446826544,NA,66.993,NA,47.1,0.7,NA,NA
1998,"Cambodia","KHM",NA,358.269676010362,21.8,NA,NA,4.139,1244.98094490233,NA,57.028,0.868350028991699,117.6,1.2,0.789420008659363,NA
1998,"Cameroon","CMR",NA,834.142341619571,19.3,NA,NA,5.668,2854.37009314928,NA,52.582,NA,148.1,4.1,0.806869983673096,NA
1998,"Canada","CAN",NA,26687.4721366893,80,NA,NA,1.56,38025.2549115255,7.2,78.6236585365854,NA,6.4,NA,0.9964399933815,1.24258995056152
1998,"Central African Republic","CAF",NA,NA,NA,NA,NA,5.934,1054.3129732191,NA,46.025,NA,170.4,8,NA,NA
1998,"Chad","TCD",NA,NA,NA,NA,NA,7.266,987.982878446301,NA,47.224,NA,190.8,2.3,0.508880019187927,0.159679993987083
1998,"Channel Islands","CHI",NA,NA,NA,NA,NA,1.528,NA,NA,78.898,NA,NA,NA,NA,NA
1998,"Chile","CHL",NA,5928.82258057495,NA,NA,NA,2.112,15074.5801479691,3.5,75.669,NA,11.9,0.2,0.999539971351624,0.880230009555817
1998,"Colombia","COL",NA,3431.24573818099,NA,NA,NA,2.683,9578.65332141769,NA,70.738,NA,26.8,0.3,1.02708995342255,1.00925004482269
1998,"Comoros","COM",NA,953.484138377131,NA,NA,NA,5.492,2636.34430789111,NA,58.407,NA,100.8,0.1,NA,NA
1998,"Congo, Dem. Rep.","COD",NA,154.841264852398,NA,NA,NA,6.73,865.606611996849,NA,49.696,NA,167.8,2,NA,NA
1998,"Congo, Rep.","COG",NA,347.097055316397,NA,NA,NA,4.926,4535.28005559586,NA,50.894,NA,113.9,4.5,NA,NA
1998,"Costa Rica","CRI",NA,6968.53565379164,NA,NA,NA,2.534,12092.4751705725,4.3,76.896,NA,14.1,0.2,1.0093400478363,NA
1998,"Cote d'Ivoire","CIV",NA,NA,NA,NA,NA,5.896,4329.57007108733,6.4,51.108,0.732479989528656,148.5,7.2,NA,NA
1998,"Croatia","HRV",NA,6755.68377440553,NA,NA,NA,1.45,17705.5823152328,NA,72.3170731707317,NA,8.9,0.1,1.01121997833252,1.04112994670868
1998,"Cuba","CUB",NA,3201.26032726868,NA,NA,NA,1.588,NA,NA,75.564,NA,9.5,0.2,NA,1.38613998889923
1998,"Curacao","CUW",NA,NA,NA,NA,NA,2.16,NA,NA,72.8583170731707,NA,NA,NA,NA,NA
1998,"Cyprus","CYP",NA,18126.767578125,NA,NA,NA,1.764,30262.13671875,NA,76.182,NA,7.5,0.1,NA,NA
1998,"Czechia","CZE",NA,8990.53736098306,NA,NA,NA,1.16,23597.298583686,NA,74.5146341463415,NA,6.3,NA,1.0283499956131,0.966409981250763
1998,"Denmark","DNK",NA,36350.219283556,NA,NA,NA,1.72,46096.3697234042,NA,76.1390243902439,NA,5.9,0.1,1.02339005470276,1.22343003749847
1998,"Djibouti","DJI",NA,NA,NA,NA,NA,4.777,NA,NA,56.176,NA,104.7,2.6,NA,NA
1998,"Dominica","DMA",NA,NA,NA,NA,NA,2.333,9425.36562362804,NA,71.472,NA,16.3,NA,NA,NA
1998,"Dominican Republic","DOM",NA,3793.09965386095,NA,NA,NA,2.873,8599.56474316529,NA,69.096,NA,42.6,1.4,1.04377996921539,NA
1998,"Ecuador","ECU",NA,3462.66492290166,NA,NA,NA,3.228,8825.48697397826,3.9,72.045,NA,33.4,0.2,1.01417994499207,NA
1998,"Egypt, Arab Rep.","EGY",NA,2052.8520263007,54.5,NA,NA,3.617,7273.87499620372,NA,67.471,NA,53,0.1,NA,NA
1998,"El Salvador","SLV",NA,2980.08616918659,59.7,NA,NA,3.357,6367.03690696666,2,68.478,NA,37.3,0.4,0.958069980144501,1.15491998195648
1998,"Equatorial Guinea","GNQ",NA,NA,NA,NA,NA,5.914,7242.22492560601,NA,52.382,NA,163.3,2.8,NA,NA
1998,"Eritrea","ERI",NA,NA,NA,NA,NA,5.633,NA,NA,49.158,NA,95.2,1.6,NA,0.15064999461174
1998,"Estonia","EST",NA,NA,NA,NA,NA,1.28,16332.8199308887,NA,69.3585365853659,NA,12.9,NA,1.01660001277924,1.298259973526
1998,"Eswatini","SWZ",NA,1871.49846771427,NA,NA,NA,4.098,5326.93604390957,NA,50.333,NA,103.3,20,0.970439970493317,NA
1998,"Ethiopia","ETH",NA,NA,NA,NA,NA,6.753,684.33263093824,NA,49.927,NA,152.4,2.9,NA,0.235870003700256
1998,"Faroe Islands","FRO",NA,NA,NA,NA,NA,2.336,NA,NA,78.0268292682927,NA,NA,NA,NA,NA
1998,"Fiji","FJI",NA,NA,NA,NA,NA,3.128,8921.25588630205,NA,66.68,NA,23,0.1,1.02600002288818,NA
1998,"Finland","FIN",NA,30223.0206835552,NA,NA,NA,1.7,36293.3915600144,NA,77.0907317073171,NA,4.6,NA,1.05195999145508,1.16777002811432
1998,"French Polynesia","PYF",NA,NA,NA,NA,NA,2.487,NA,NA,78.386,NA,NA,NA,NA,NA
1998,"Gabon","GAB",NA,3010.31040607016,NA,NA,NA,4.576,18825.3611700472,NA,60.79,NA,86.9,5.1,NA,NA
1998,"Gambia, The","GMB",NA,NA,NA,NA,NA,5.93,1965.27714488359,4.3,56.554,NA,123.3,1.2,NA,NA
1998,"Georgia","GEO",NA,NA,NA,NA,NA,1.687,4511.48880328071,5.2,69.102,NA,41.1,0.1,NA,NA
1998,"Ghana","GHA",NA,NA,22,NA,NA,4.836,2671.26621430921,5.8,57.6,NA,107.5,2.7,NA,NA
1998,"Gibraltar","GIB",NA,NA,NA,NA,NA,2.178,NA,NA,80.663,NA,NA,NA,NA,NA
1998,"Greece","GRC",NA,NA,NA,NA,NA,1.24,27415.5070768487,NA,77.8390243902439,NA,7.3,0.1,1.02289998531342,1.0735399723053
1998,"Greenland","GRL",NA,NA,NA,NA,NA,2.457,NA,NA,66.1570731707317,NA,NA,NA,NA,NA
1998,"Grenada","GRD",NA,NA,NA,NA,NA,2.652,10029.70555848,NA,72.805,NA,15.9,NA,NA,NA
1998,"Guam","GUM",NA,NA,NA,NA,NA,3.045,NA,NA,73.632,NA,NA,NA,NA,NA
1998,"Guatemala","GTM",NA,2989.7063355009,NA,NA,NA,4.8,6338.33807417112,NA,66.114,NA,56.6,0.5,0.875100016593933,NA
1998,"Guinea","GIN",NA,NA,NA,NA,NA,6.076,1651.99871778219,NA,52.049,NA,179.3,1.5,NA,0.133310005068779
1998,"Guinea-Bissau","GNB",NA,NA,NA,NA,NA,5.898,1641.0307488382,NA,47.716,NA,185,2.5,NA,NA
1998,"Guyana","GUY",NA,NA,NA,NA,NA,3.05,7556.18329532171,4.2,63.9,NA,49.1,0.5,NA,NA
1998,"Haiti","HTI",NA,1077.0646822236,NA,NA,NA,4.561,2994.80686448986,NA,57.135,NA,111.5,3,NA,NA
1998,"Honduras","HND",NA,1637.12669105851,NA,NA,NA,4.448,4020.58580484357,2.1,62.721,NA,64.2,0.9,NA,NA
1998,"Hong Kong SAR, China","HKG",NA,NA,NA,NA,NA,1.016,33516.4235187134,NA,80.1317073170732,NA,NA,NA,NA,NA
1998,"Hungary","HUN",NA,6418.06497375191,NA,NA,NA,1.32,17925.7250664375,NA,70.5578048780488,NA,11.1,NA,1.00914001464844,1.18675005435944
1998,"Iceland","ISL",NA,NA,NA,NA,NA,2.05,39017.4306275557,NA,79.6024390243903,NA,4.5,0.1,1.00685000419617,1.35456001758575
1998,"Iran, Islamic Rep.","IRN",NA,2964.67560906826,NA,NA,NA,2.197,10547.8397286263,5.2,68.73,NA,40,0.1,NA,NA
1998,"Iraq","IRQ",NA,NA,NA,NA,NA,5.154,6822.68101557592,NA,65.486,NA,46.3,NA,NA,NA
1998,"Ireland","IRL",NA,26389.9576936145,NA,NA,NA,1.94,41057.5898745381,NA,76.1804878048781,NA,7.3,0.1,1.02313005924225,1.13282001018524
1998,"Isle of Man","IMN",NA,NA,NA,NA,NA,1.9,NA,NA,74.603,NA,NA,NA,NA,NA
1998,"Israel","ISR",NA,22415.203804367,NA,NA,NA,2.98,28585.9932928141,NA,78.1487804878049,NA,7.4,NA,NA,1.25394999980927
1998,"Jamaica","JAM",NA,NA,NA,NA,NA,2.594,9445.07798710312,NA,70.99,NA,22.2,1.5,NA,NA
1998,"Jordan","JOR",NA,NA,NA,NA,NA,4.164,8586.14279432041,NA,71.474,NA,28.4,NA,NA,NA
1998,"Kazakhstan","KAZ",NA,NA,NA,NA,NA,1.8,8998.90120850558,NA,64.5,NA,47.8,0.1,1.04428005218506,NA
1998,"Kenya","KEN",NA,906.317726773908,39,NA,NA,5.246,3398.47204540693,NA,54.526,NA,105.9,9.8,NA,NA
1998,"Kiribati","KIR",NA,NA,NA,NA,NA,4.253,2042.00001676096,NA,63.854,NA,71.4,NA,1.02866995334625,NA
1998,"Korea, Dem. People's Rep.","PRK",NA,NA,NA,NA,NA,2.008,NA,NA,60.906,NA,72.9,NA,NA,NA
1998,"Kosovo","XKX",NA,NA,NA,NA,NA,2.589,NA,NA,71.306,NA,58.1,NA,NA,NA
1998,"Kuwait","KWT",NA,NA,NA,NA,NA,2.878,60105.8059324677,NA,76.157,NA,13.5,NA,1.01242995262146,NA
1998,"Kyrgyz Republic","KGZ",NA,NA,NA,NA,NA,2.7,2893.41753463875,NA,67.0512195121951,NA,55.4,0.1,NA,1.11879003047943
1998,"Lao PDR","LAO",NA,NA,NA,NA,NA,4.776,2557.18395507879,NA,57.665,NA,115.6,0.1,0.796310007572174,0.43503001332283
1998,"Latvia","LVA",NA,3978.22138217561,NA,NA,NA,1.09,11751.7383925517,NA,69.0121951219512,NA,16.6,0.1,1.01723003387451,1.31123995780945
1998,"Lebanon","LBN",NA,4978.67709875027,NA,NA,NA,2.6,13022.3371184738,NA,72.944,NA,22.2,0.1,NA,NA
1998,"Lesotho","LSO",NA,NA,NA,NA,NA,3.855,1652.69385523808,NA,51.783,NA,102.3,19.2,1.12911999225616,NA
1998,"Liberia","LBR",NA,NA,NA,NA,NA,6.017,NA,NA,48.901,NA,214.5,2.9,NA,NA
1998,"Libya","LBY",NA,NA,NA,NA,NA,3.109,NA,NA,71.079,NA,29.8,0.1,NA,NA
1998,"Liechtenstein","LIE",NA,NA,NA,NA,NA,NA,NA,NA,77.7463414634146,NA,NA,NA,NA,NA
1998,"Lithuania","LTU",NA,4684.64109791875,NA,NA,NA,1.46,13317.9378111502,NA,71.219512195122,NA,11.6,0.1,0.998109996318817,1.34532999992371
1998,"Luxembourg","LUX",NA,57629.0060494588,NA,NA,NA,1.68,88185.8001102476,8.3,77.0170731707317,NA,5.2,0.1,NA,NA
1998,"Macao SAR, China","MAC",NA,NA,NA,NA,NA,1.073,50480.9295815249,NA,80.352,NA,NA,NA,NA,NA
1998,"Madagascar","MDG",NA,360.589521298527,NA,NA,NA,5.675,1526.06591794735,NA,56.917,NA,115.4,0.1,NA,0.846130013465881
1998,"Malawi","MWI",NA,NA,NA,NA,NA,6.235,1116.10670683199,NA,42.848,0.861249983310699,193.8,15.5,NA,NA
1998,"Malaysia","MYS",NA,3694.19565527559,NA,NA,NA,3.119,14650.200303082,NA,72.168,NA,11.7,0.4,1.03433001041412,1.08142995834351
1998,"Maldives","MDV",NA,NA,NA,NA,NA,3.254,12693.6660650462,NA,69.572,NA,48.2,NA,1.00128996372223,NA
1998,"Mali","MLI",NA,468.825153094235,NA,NA,NA,6.892,1588.17253903686,NA,49.164,0.522790014743805,199,1.8,0.665750026702881,0.258280009031296
1998,"Malta","MLT",NA,NA,NA,NA,NA,1.84,22233.6825661765,NA,77.5878048780488,NA,8.2,NA,0.991940021514893,1.0938800573349
1998,"Marshall Islands","MHL",NA,NA,NA,NA,NA,4.787,3208.79433390864,NA,63.364,NA,41.6,NA,NA,NA
1998,"Mauritania","MRT",NA,1158.88534550748,NA,NA,NA,5.574,4424.40819183786,NA,60.609,NA,106.1,0.5,0.905759990215302,0.199279993772507
1998,"Mauritius","MUS",NA,NA,NA,NA,NA,1.97,11288.7255885236,NA,70.6073170731707,NA,21.7,0.4,1.00516998767853,NA
1998,"Micronesia, Fed. Sts.","FSM",NA,NA,NA,NA,NA,4.479,3114.96590406808,NA,69.465,NA,40.7,NA,NA,NA
1998,"Moldova","MDA",NA,967.985212817654,NA,NA,NA,1.651,5053.95896804579,6,65.505,NA,36.7,0.2,NA,NA
1998,"Monaco","MCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA
1998,"Mongolia","MNG",NA,NA,59.9,NA,NA,2.363,4325.08029645103,7.7,61.765,NA,73.5,0.1,1.15455996990204,1.53805005550385
1998,"Montenegro","MNE",NA,NA,NA,NA,NA,1.952,13236.0049516982,NA,73.3142195121951,NA,14.9,0.1,NA,NA
1998,"Morocco","MAR",NA,1737.47216796875,NA,NA,NA,3.009,4702.23486328125,6.5,66.018,NA,57,0.1,0.780399978160858,0.709619998931885
1998,"Mozambique","MOZ",NA,NA,NA,NA,NA,5.86,578.910783261649,NA,48.024,NA,191.3,NA,NA,NA
1998,"Myanmar","MMR",NA,NA,NA,NA,NA,2.889,877.705755562165,NA,59.794,NA,94.1,0.5,NA,1.38838005065918
1998,"Namibia","NAM",NA,2453.51726196239,NA,NA,NA,4.152,6575.7633899506,NA,54.101,NA,77.2,12.8,1.0168399810791,1.10708999633789
1998,"Nauru","NRU",NA,NA,NA,NA,NA,3.726,NA,NA,59.224,NA,45.9,NA,NA,NA
1998,"Nepal","NPL",NA,NA,NA,NA,NA,4.235,1888.28753435323,NA,61.549,NA,89.1,0.1,NA,NA
1998,"New Caledonia","NCL",NA,NA,NA,NA,NA,2.54,NA,NA,74.3756097560976,NA,NA,NA,NA,NA
1998,"New Zealand","NZL",NA,21372.9209582674,NA,NA,NA,1.89,30529.7676508616,NA,78.0853658536585,NA,7.8,0.1,1.0300999879837,NA
1998,"Nicaragua","NIC",NA,1221.94338774135,60.3,NA,NA,3.339,3629.72076943024,3.1,65.209,NA,50.5,0.1,1.07799005508423,NA
1998,"Niger","NER",NA,428.559904818657,8.2,NA,NA,7.762,987.672329197171,NA,48.191,NA,247.2,0.6,0.625339984893799,NA
1998,"Nigeria","NGA",NA,NA,NA,NA,NA,6.069,2953.47803447986,NA,46.036,NA,192.8,2.1,NA,NA
1998,"North Macedonia","MKD",NA,2075.49680151566,NA,NA,NA,1.894,9460.98848693064,NA,72.2975609756098,NA,18.3,NA,0.973770022392273,1.23475003242493
1998,"Norway","NOR",NA,43043.4462230746,NA,NA,NA,1.81,55229.4997025425,NA,78.3292682926829,NA,5.1,0.1,1.00295996665955,1.25843000411987
1998,"Oman","OMN",NA,7827.11177377631,NA,NA,NA,4.344,35967.3218626829,NA,72.97,NA,18.9,0.1,0.990490019321442,1.01177000999451
1998,"Pakistan","PAK",NA,1007.32966180476,NA,NA,NA,5.508,3277.88691940364,8.7,61.09,0.642059981822968,114.4,0.1,NA,NA
1998,"Palau","PLW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,NA,NA,NA
1998,"Panama","PAN",NA,NA,NA,NA,NA,2.789,14795.5876823353,1.6,73.279,NA,27,NA,NA,1.35325002670288
1998,"Papua New Guinea","PNG",NA,NA,NA,NA,NA,4.632,3289.66381739439,NA,60.629,NA,73.6,0.2,0.836749970912933,0.602419972419739
1998,"Paraguay","PRY",NA,3585.59167072167,62.3,NA,NA,3.798,9572.0537151699,NA,69.478,NA,35.5,0.2,0.998700022697449,NA
1998,"Peru","PER",NA,2709.18288349994,NA,NA,NA,3.002,6315.01541683095,2.9,69.082,NA,45.1,0.3,0.983299970626831,NA
1998,"Philippines","PHL",NA,1896.27543087594,47.8,NA,NA,3.848,4322.5771235419,NA,69.1,NA,39.5,0.1,1.02400994300842,1.22810995578766
1998,"Poland","POL",NA,5590.77568186263,NA,NA,NA,1.44,14629.1983574495,NA,72.9975609756098,NA,10.9,NA,0.989950001239777,1.26841998100281
1998,"Portugal","PRT",NA,14528.0362318149,NA,NA,NA,1.47,28525.5174324377,NA,75.7121951219512,NA,8.2,0.4,1.0168000459671,1.23528003692627
1998,"Puerto Rico","PRI",NA,NA,NA,NA,NA,1.9,27894.4420856172,NA,75.194,NA,NA,NA,NA,NA
1998,"Qatar","QAT",NA,NA,43.2,NA,NA,3.342,NA,NA,74.809,NA,13.5,0.1,0.980149984359741,1.768630027771
1998,"Romania","ROU",NA,2781.62969688899,NA,NA,NA,1.32,11894.8637612809,NA,69.8073170731708,NA,24.5,0.1,1.00839996337891,1.02786004543304
1998,"Rwanda","RWA",NA,204.957268490273,NA,NA,NA,6.116,769.406442035982,NA,41.681,NA,213,4.8,NA,NA
1998,"Samoa","WSM",NA,NA,NA,NA,NA,4.609,3965.19020727632,NA,70.171,NA,22.8,NA,1.09157001972198,0.934360027313232
1998,"San Marino","SMR",NA,NA,NA,NA,NA,NA,70264.4471129368,NA,NA,NA,6.6,NA,NA,NA
1998,"Sao Tome and Principe","STP",NA,NA,NA,NA,NA,5.282,NA,NA,61.187,NA,93,2.7,NA,NA
1998,"Senegal","SEN",NA,785.752411615787,NA,NA,NA,5.581,2486.40266338824,NA,56.418,NA,137.6,0.6,0.793219983577728,NA
1998,"Serbia","SRB",NA,NA,NA,NA,NA,1.195,9196.05028050023,NA,71.1872926829268,NA,14.2,0.1,NA,NA
1998,"Seychelles","SYC",NA,9442.43489584838,NA,NA,NA,2.04,20068.1227565926,NA,71.7463414634146,NA,13.9,NA,1.0106600522995,NA
1998,"Sierra Leone","SLE",NA,NA,NA,NA,NA,6.495,1029.36329179774,NA,42.789,NA,235.8,1.7,NA,NA
1998,"Singapore","SGP",NA,NA,NA,NA,NA,1.48,49789.0015240196,NA,77.3,NA,4.4,0.1,NA,NA
1998,"Sint Maarten (Dutch part)","SXM",NA,NA,NA,NA,NA,1.992,NA,NA,73.48,NA,NA,NA,NA,NA
1998,"Slovak Republic","SVK",NA,6727.22150180168,NA,NA,NA,1.37,15497.1511546105,NA,72.5512195121951,NA,10.5,0.1,1.01099002361298,1.07808005809784
1998,"Slovenia","SVN",NA,12342.7205823117,NA,NA,NA,1.23,24151.5389832882,NA,74.8073170731708,NA,6.1,0.1,1.02051997184753,1.23106002807617
1998,"Solomon Islands","SLB",NA,2136.99225042848,NA,NA,NA,4.903,2625.26372881015,NA,66.92,NA,31.7,NA,NA,NA
1998,"Somalia","SOM",NA,NA,NA,NA,NA,7.647,NA,NA,50.66,NA,172.9,0.2,NA,NA
1998,"South Africa","ZAF",NA,3516.74798469103,56.3,NA,NA,2.63,10141.4625866768,NA,60.001,NA,66.6,9.1,1.0359799861908,NA
1998,"South Sudan","SSD",NA,NA,NA,NA,NA,7.817,NA,NA,18.385,NA,199,1.7,NA,NA
1998,"Sri Lanka","LKA",NA,NA,NA,NA,NA,2.116,5631.79784129628,NA,72.081,NA,17.8,0.1,NA,NA
1998,"St. Kitts and Nevis","KNA",NA,NA,NA,NA,NA,2.376,17764.5590915712,NA,67.69,NA,25.8,NA,NA,NA
1998,"St. Lucia","LCA",NA,NA,NA,NA,NA,2.499,12679.6883770875,NA,70.69,NA,18.7,NA,NA,NA
